,olympic_game,type,discipline,event,event_step,normal,team,group,licensed,country,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
1393,rio-2016,olympic,archery,individual-competition-women,individual-competition-women_32,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TGA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,rio-2016,olympic,archery,team-competition-men,team-competition-men_1,1,1,1,1,Republic of Korea,United States of America,Australia,People's Republic of China,France,Indonesia,Netherlands,Italy,Brazil,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,rio-2016,olympic,archery,team-competition-men,team-competition-men_2,1,1,1,1,1,0,0,0,0,0,0,0,Spain,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,rio-2016,olympic,archery,team-competition-men,team-competition-men_3,1,1,1,1,1,0,0,0,0,0,0,0,Malaysia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,rio-2016,olympic,archery,team-competition-men,team-competition-men_4,1,1,1,1,1,0,0,0,0,0,0,0,Chinese Taipei,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,rio-2016,olympic,gymnastics-artistic,horizontal-bar-men,horizontal-bar-men_1,1,1,1,1,GER,USA,GBR,USA,BRA,CUB,NED,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,rio-2016,olympic,gymnastics-artistic,floor-exercises-men,floor-exercises-men_1,1,1,1,1,GBR,BRA,BRA,JPN,JPN,USA,GBR,USA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,rio-2016,olympic,gymnastics-artistic,rings-men,rings-men_1,1,1,1,1,GRE,BRA,RUS,CHN,UKR,CHN,FRA,BEL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,rio-2016,olympic,gymnastics-artistic,uneven-bars-women,uneven-bars-women_1,1,1,1,1,RUS,USA,GER,GER,CHN,VEN,USA,RUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,rio-2016,olympic,gymnastics-artistic,team-competition-men,team-competition-men_1,1,1,1,1,Japan,Russian Federation,People's Republic of China,Great Britain,United States of America,Brazil,Germany,Ukraine,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,rio-2016,olympic,gymnastics-artistic,floor-exercises-women,floor-exercises-women_1,1,1,1,1,USA,USA,GBR,ITA,CHN,ITA,JPN,SUI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,rio-2016,olympic,gymnastics-artistic,parallel-bars-men,parallel-bars-men_1,1,1,1,1,UKR,USA,RUS,CHN,CUB,ROU,JPN,CHN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,rio-2016,olympic,gymnastics-artistic,balance-beam-women,balance-beam-women_1,1,1,1,1,NED,USA,USA,FRA,BRA,CHN,ROU,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,rio-2016,olympic,gymnastics-artistic,vault-women,vault-women_1,1,1,1,1,USA,RUS,SUI,IND,CHN,PRK,UZB,CAN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,rio-2016,olympic,gymnastics-artistic,pommel-horse-men,pommel-horse-men_1,1,1,1,1,GBR,GBR,USA,FRA,RUS,RUS,ARM,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,rio-2016,olympic,gymnastics-artistic,vault-men,vault-men_1,1,1,1,1,PRK,RUS,JPN,ROU,RUS,0,CHI,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,rio-2016,olympic,gymnastics-artistic,vault-men,vault-men_2,1,1,1,1,1,0,0,0,UKR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,rio-2016,olympic,gymnastics-artistic,individual-all-round-women,individual-all-round-women_1,1,1,1,1,USA,USA,RUS,CHN,CAN,CHN,VEN,JPN,NED,SUI,BRA,ITA,GBR,JPN,FRA,ITA,GER,CAN,BEL,NED,FRA,RUS,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,rio-2016,olympic,gymnastics-artistic,individual-all-round-men,individual-all-round-men_1,1,1,1,1,JPN,UKR,GBR,RUS,CHN,CHN,USA,GBR,BRA,COL,JPN,SUI,RUS,USA,NED,SUI,BRA,BLR,GER,GER,FRA,AZE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,rio-2016,olympic,gymnastics-artistic,team-competition-women,team-competition-women_1,1,1,1,1,United States of America,Russian Federation,People's Republic of China,Japan,Great Britain,Germany,Netherlands,Brazil,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,rio-2016,olympic,marathon-swimming,marathon-10-km-men,marathon-10-km-men_1,1,1,1,1,NED,GRE,FRA,CHN,USA,ITA,ITA,JPN,GER,RSA,RUS,TUN,HUN,USA,BUL,ECU,CAN,BRA,NZL,SVK,AUS,VEN,EGY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,rio-2016,olympic,marathon-swimming,marathon-10-km-women,marathon-10-km-women_1,1,1,1,1,NED,ITA,BRA,CHN,USA,GER,GBR,RUS,ECU,BRA,GRE,JPN,HUN,HUN,AUS,SLO,ESP,RSA,CZE,VEN,MAS,POL,CAN,POR,EGY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_1,1,1,1,1,FRA,GBR,CRO,0,JOR,0,0,0,ISV,0,0,0,0,0,0,0,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_2,1,1,1,1,1,0,KAZ,0,CUB,0,0,0,ROU,0,0,0,0,0,0,0,MAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_3,1,1,1,1,1,0,0,0,UZB,0,0,0,ITA,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_4,1,1,1,1,1,0,0,0,NGR,0,0,0,TUR,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_5,1,1,1,1,1,0,0,0,0,0,0,0,CPV,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_6,1,1,1,1,1,0,0,0,0,0,0,0,VEN,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_7,1,1,1,1,1,0,0,0,0,0,0,0,TTO,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,rio-2016,olympic,boxing,-91kg-super-heavyweight-men,-91kg-super-heavyweight-men_8,1,1,1,1,1,0,0,0,0,0,0,0,AZE,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_1,1,1,1,1,CUB,KAZ,FRA,0,BRA,0,0,0,TUR,0,0,0,0,0,0,0,EGY,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_2,1,1,1,1,1,0,GBR,0,ECU,0,0,0,CRO,0,0,0,0,0,0,0,CMR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_3,1,1,1,1,1,0,0,0,ALG,0,0,0,COL,0,0,0,0,0,0,0,KGZ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_4,1,1,1,1,1,0,0,0,AZE,0,0,0,IRL,0,0,0,0,0,0,0,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_5,1,1,1,1,1,0,0,0,0,0,0,0,UZB,0,0,0,0,0,0,0,UGA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_6,1,1,1,1,1,0,0,0,0,0,0,0,VEN,0,0,0,0,0,0,0,RUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1429,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_7,1,1,1,1,1,0,0,0,0,0,0,0,NED,0,0,0,0,0,0,0,IRI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_8,1,1,1,1,1,0,0,0,0,0,0,0,BLR,0,0,0,0,0,0,0,UKR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,rio-2016,olympic,boxing,75-81kg-light-heavyweight-men,75-81kg-light-heavyweight-men_9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ITA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_1,1,1,1,1,UZB,COL,CUB,0,KEN,0,0,0,GBR,0,0,0,0,0,0,0,CMR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_2,1,1,1,1,1,0,USA,0,ESP,0,0,0,CHN,0,0,0,0,0,0,0,BRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_3,1,1,1,1,1,0,0,0,KAZ,0,0,0,PHI,0,0,0,0,0,0,0,ARM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_4,1,1,1,1,1,0,0,0,ECU,0,0,0,IRL,0,0,0,0,0,0,0,ARG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_5,1,1,1,1,1,0,0,0,0,0,0,0,MEX,0,0,0,0,0,0,0,AZE,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_6,1,1,1,1,1,0,0,0,0,0,0,0,NAM,0,0,0,0,0,0,0,ITA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_7,1,1,1,1,1,0,0,0,0,0,0,0,MGL,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,rio-2016,olympic,boxing,46-49kg-men,46-49kg-men_8,1,1,1,1,1,0,0,0,0,0,0,0,RUS,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,rio-2016,olympic,boxing,52kg-men,52kg-men_1,1,1,1,1,UZB,VEN,CHN,0,AZE,0,0,0,KAZ,0,0,0,0,0,0,0,PUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,rio-2016,olympic,boxing,52kg-men,52kg-men_2,1,1,1,1,1,0,0,0,ALG,0,0,0,USA,0,0,0,0,0,0,0,IRL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,rio-2016,olympic,boxing,52kg-men,52kg-men_3,1,1,1,1,1,0,0,0,COL,0,0,0,GBR,0,0,0,0,0,0,0,BRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,rio-2016,olympic,boxing,52kg-men,52kg-men_4,1,1,1,1,1,0,0,0,CUB,0,0,0,BUL,0,0,0,0,0,0,0,DOM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,rio-2016,olympic,boxing,52kg-men,52kg-men_5,1,1,1,1,1,0,0,0,0,0,0,0,FRA,0,0,0,0,0,0,0,ARG,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1445,rio-2016,olympic,boxing,52kg-men,52kg-men_6,1,1,1,1,1,0,0,0,0,0,0,0,MEX,0,0,0,0,0,0,0,GER,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1446,rio-2016,olympic,boxing,52kg-men,52kg-men_7,1,1,1,1,1,0,0,0,0,0,0,0,ARM,0,0,0,0,0,0,0,MGL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1447,rio-2016,olympic,boxing,52kg-men,52kg-men_8,1,1,1,1,1,0,0,0,0,0,0,0,MAR,0,0,0,0,0,0,0,TUR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1448,rio-2016,olympic,boxing,52kg-men,52kg-men_9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UGA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,rio-2016,olympic,boxing,52kg-men,52kg-men_10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LES,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1450,rio-2016,olympic,boxing,60-kg-light-women,60-kg-light-women_1,1,1,1,1,FRA,CHN,FIN,0,IRL,0,0,0,BRA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1451,rio-2016,olympic,boxing,60-kg-light-women,60-kg-light-women_2,1,1,1,1,1,0,RUS,0,AZE,0,0,0,MAR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1452,rio-2016,olympic,boxing,60-kg-light-women,60-kg-light-women_3,1,1,1,1,1,0,0,0,USA,0,0,0,FSM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,rio-2016,olympic,boxing,60-kg-light-women,60-kg-light-women_4,1,1,1,1,1,0,0,0,ITA,0,0,0,AUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,rio-2016,olympic,boxing,81-91kg-heavyweight-men,81-91kg-heavyweight-men_1,1,1,1,1,RUS,KAZ,UZB,0,ITA,0,0,0,BRA,0,0,0,0,0,0,0,AUS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1455,rio-2016,olympic,boxing,81-91kg-heavyweight-men,81-91kg-heavyweight-men_2,1,1,1,1,1,0,CUB,0,AZE,0,0,0,TUN,0,0,0,0,0,0,0,POL,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
